"id","titulo","adulto","orcamento","idioma_original","popularidade","data_de_estreia","resumo","receita","duracao","ator_1","ator_2","ator_3","ator_4","ator_5","dirigido_por","escrito_por_1","escrito_por_2","historia_original"
11630,"Three Men and a Little Lady",False,0,"en",9.0,"1990-11-21","Sylvia's work increasingly takes her away from the three men who help bring up Mary, her daughter. When she decides to move to England and take Mary with her, the three men are heartbroken at losing the two most important females in their lives.",0.0,104.0,"Tom Selleck","Steve Guttenberg","Ted Danson","Nancy Travis","Robin Weisman","Emile Ardolino","Coline Serreau","Charlie Peters",""
47218,"Happythankyoumoreplease",False,0,"en",17.0,"2010-01-20","Captures a generational moment - young people on the cusp of truly growing up, tiring of their reflexive cynicism, each in their own ways struggling to connect and define what it means to love and be loved. Six New Yorkers juggle love, friendship, and the keenly challenging specter of adulthood. Sam Wexler is a struggling writer who's having a particularly bad day. When a young boy gets separated from his family on the subway, Sam makes the questionable decision to bring the child back to his apartment and thus begins a rewarding, yet complicated, friendship. Sam's life revolves around his friends — Annie, whose self-image keeps her from commitment; Charlie and Mary Catherine, a couple whose possible move to Los Angeles tests their relationship; and Mississippi, a cabaret singer who catches Sam's eye.",215576.0,100.0,"Josh Radnor","Malin Åkerman","Kate Mara","Zoe Kazan","Pablo Schreiber","Josh Radnor","Josh Radnor","",""
63795,"Abbott and Costello Meet Captain Kidd",False,450,"en",7.0,"1952-12-27","Two hapless waiters in a tavern on the Spanish Main play cupid between aristocratic Lady Jane and tavern co-worker Bruce Martindale, but the two bumpkins mix-up a love letter with Captain Kidd's treasure map of Skull Island, leading to them being kidnapped and taken off to the notorious pirate's island.",0.0,70.0,"Bud Abbott","Lou Costello","Charles Laughton","Hillary Brooke","Bill Shirley","Charles Lamont","","",""
41477,"Lone Wolf and Cub: Baby Cart in Peril",False,0,"ja",2.0,"1972-11-15","In the fourth film of the Lone Wolf and Cub series, Ogami Itto is hired to kill a tattooed female assassin and battles Retsudo, head of the Yagyu clan, and his son Gunbei.",0.0,81.0,"Tomisaburō Wakayama","Yoichi Hayashi","Michie Azuma","Akihiro Tomikawa","Tatsuo Endô","Buichi Saito","Kazuo Koike","",""
18665,"High Risk",False,0,"cn",9.0,"1995-07-12","After failing to save his wife from 'The Doctor', Kit Li is working as a bodyguard and secret stunt double for the cowardly martial arts film star Frankie Lane. Frankie attends an exhibition of the crown jewels of Russia at a Hong Kong hotel, and when the Doctor's gang take over the building in attempt to steal them, Kit is the only thing standing in their way. Will Frankie regain his courage? Will romance blossom between Kit and the nosy reporter? Who has the best Kung-Fu?",0.0,101.0,"Jet Li","Jacky Cheung","Chingmy Yau","Valerie Chow","Kelvin Wong","Wong Jing","","",""
38034,"The Heroine",False,0,"zh",11.0,"1973-04-26","Incriminating evidence against a gang is left in a cab when a gang member dies in it. The gang chases the innocent cab driver, who receives help from the dead gangster's sister - a tough police woman.",0.0,84.0,"Jackie Chan","Charlie Chin","Yuen Qiu","Betty Pei Ti","Woo Gam","Chu Mu","","",""
27985,"Far from Home: The Adventures of Yellow Dog",False,0,"en",4.0,"1995-01-13","Teenager Angus adopts a stray dog and names him Yellow. Several days later, while travelling along the coast of British Columbia with Angus's father, John, the boy and dog become stranded when turbulent waters capsize their boat. Angus's parents relentlessly badger rescue teams. Angus, schooled by his father in wilderness survival skills, and assisted by the intelligent Yellow Dog, tries to attract rescuers.",0.0,87.0,"Mimi Rogers","Jesse Bradford","Bruce Davison","Tom Bower","Joel Palmer","Phillip Borsos","","",""
412758,"Eat Locals",False,2073816,"en",4.0,"2017-04-06","In a quiet countryside farmhouse, Britain's vampires gather for their once-every-fifty-years meeting. Others will be joining them too; Sebastian Crockett, an unwitting Essex boy who thinks he's on a promise with sexy cougar Vanessa; and a detachment of Special Forces vampire killers who have bitten off more than they can chew. This is certainly going to be a night to remember... and for some of them it will be their last.",0.0,93.0,"Charlie Cox","Tony Curran","Mackenzie Crook","Freema Agyeman","Eve Myles","Jason Flemyng","","",""
253112,"Sheila Levine is Dead and Living in New York",False,0,"en",0.0,"1975-12-01","Sheila Levine is a Jewish-American princess and a native of Harrisburg, Pennsylvania. An innovative, bright, but painfully introverted individual, she comes to New York City with her mother and father to take an apartment with a nightclub-hopping roommate. Persuaded to go to a nightclub one night, she meets a doctor named Sam Stoneman who is on the hunt for a one-night stand. Sheila develops an intense attraction towards Sam who seemingly is attracted to Sheila's desperately flirtatious roommate. She returns to Harrisburg for a time and comes back to win the heart of Sam only to discover that he has been conned into an engagement with her ex-roommate. Meanwhile, stalwart Sheila quickly climbs the ladder at her job as a ""office-singer/typist"" for a record company.",0.0,113.0,"Jeannie Berlin","Roy Scheider","Rebecca Dianna Smith","Janet Brandt","Sid Melton","Sidney J. Furie","Gail Parent","Kenny Solms",""
121945,"CHiPs '99",False,0,"en",1.0,"1998-01-01","Ponch (Erik Estrada) has returned to the police force, and is determined to help his friend Jon (Larry Wilcox) in investigating various car thefts.",0.0,120.0,"Larry Wilcox","Erik Estrada","Robert Pine","","","","","",""
36460,"The Man With Bogart's Face",False,0,"en",1.0,"1980-10-03","In The Man With Bogart's Face, an affectionate send-up of the Bogart detective films of the 1940s, Robert Sacchi plays a man who idolizes Humphrey Bogart so much he has his features altered to look exactly like his idol. He then opens up a detective agency under the name Sam Marlowe (an amalgam of the names of Bogart's characters from The Maltese Falcon and The Big Sleep).",0.0,106.0,"Robert Sacchi","Franco Nero","Michelle Phillips","Olivia Hussey","Misty Rowe","Robert Day","Andrew J. Fenady","",""
347881,"The Confirmation",False,0,"en",9.0,"2016-03-18","Eight year old Anthony is somewhat uneasy about spending the weekend with his alcoholic, down-on-his-luck carpenter dad Walt while his mom Bonnie and her new husband Kyle go to a Catholic retreat together. Walt is just as uneasy about spending time with Anthony, especially since their first day together is a series of characteristically unfortunate events, including his truck breaking down, his landlord locking him out of the house, and the theft of his toolbox, which he needs for an upcoming job. As Walt and Anthony set about finding the guy who stole the tools and improvise around their other misfortunes, they begin to discover a true connection with each other, causing Walt to become a better father and Anthony to reveal the promise and potential of the good man he will become.",0.0,101.0,"Clive Owen","Jaeden Lieberher","Maria Bello","Tim Blake Nelson","Patton Oswalt","Bob Nelson","","",""
942,"Lethal Weapon 2",False,25000000,"en",23.0,"1989-07-07","In the opening chase, Martin Riggs and Roger Murtaugh stumble across a trunk full of Krugerrands. They follow the trail to a South African diplomat who's using his immunity to conceal a smuggling operation. When he plants a bomb under Murtaugh's toilet, the action explodes!",227853986.0,114.0,"Mel Gibson","Danny Glover","Joe Pesci","Joss Ackland","Derrick O'Connor","Richard Donner","Jeffrey Boam","",""
50380,"Lockdown",False,0,"en",0.0,"2000-09-15","Avery (Jones) returns to college as a competitive swimmer after getting his life back on track. But his life takes another unexpected turn when he and his two friends (Bonds, Casseus) are wrongly accused of murder and end up in prison.",0.0,105.0,"Gabriel Casseus","De'Aundre Bonds","Master P","Melissa De Sousa","Clifton Powell","John Luessenhop","","",""
1637,"Speed",False,30000000,"en",19.0,"1994-06-09","Los Angeles SWAT cop Jack Traven is up against bomb expert Howard Payne, who's after major ransom money. First it's a rigged elevator in a very tall building. Then it's a rigged bus--if it slows, it will blow, bad enough any day, but a nightmare in LA traffic. And that's still not the end.",350448145.0,116.0,"Keanu Reeves","Dennis Hopper","Sandra Bullock","Joe Morton","Jeff Daniels","Jan de Bont","Graham Yost","",""
85648,"Showdown",False,0,"en",1.0,"1973-06-20","Two men who have been friends since childhood find themselves on opposite ends of the law.",0.0,99.0,"Rock Hudson","Dean Martin","Susan Clark","Donald Moffat","John McLiam","George Seaton","Theodore Taylor","",""
48734,"Liberty",False,0,"en",0.0,"1929-01-26","While changing clothes in a getaway car, escaped convicts Stan and Ollie mistakenly put on each other's pants. They spend the rest of the film trying to exchange pants in various unlikely settings.",0.0,20.0,"Stan Laurel","Oliver Hardy","Sam Lufkin","James Finlayson","Harry Bernard","Leo McCarey","","",""
17282,"Rage of Honor",False,0,"en",1.0,"1987-02-01","A Japanese cop, Shiro, and his partner Ray are after a bunch of drug dealers. But they are betrayed by an insider and Ray is killed. Shiro follows the murderer, a sadistic drug lord, up to Singapore.",0.0,92.0,"Sho Kosugi","Lewis Van Bergen","Robin Evans","Gerry Gibson","Charles Lucia","Gordon Hessler","","",""
274110,"Ciudad Delirio",False,0,"en",0.0,"2014-09-19","",0.0,0.0,"Carolina Ramírez","Julián Villagrán","Ingrid Rubio","","","Chus Gutiérrez","","",""
61855,"The Painted Hills",False,0,"en",0.0,"1951-05-04","After years of prospecting, Jonathan finally strikes gold. He returns to town only to discover that his partner has since died and left Tommy fatherless. He decides to leave Shep (played by Lassie) with Tommy to cheer him up. Meanwhile, Jonathan's new partner, Lin, isn't interested in sharing the gold, and lures Jonathan to his death. Lassie immediately deduces what's happened, so Lin poisons Lassie. Lassie barely pulls through and pursues Lin to a climactic confrontation where, due to an off-screen accident with some liquid nitrogen, Lin's gun jams.",0.0,68.0,"Gary Gray","Paul Kelly","Bruce Cowling","Art Smith","Ann Doran","Harold F. Kress","True Boardman","",""
18257,"Black Belt Jones",False,0,"en",3.0,"1974-01-29","Jones is a secret agent who has gone into semi-retirement, concentrating instead on teaching the martial arts to inner city youths. The karate school is run by a kindly old coot named Pops ,played by Scatman Crothers. His gambling debts, however, bring the local thug, Pinky, down on him. To make matters worse, Pinky is then hired by some white thugs who want to get a hold of the property Pops' school occupies so they can build a shopping mall. When things get heavy, Black Belt Jones leaps into action. Only he's not alone. Pops' daughter, Sidney, shows up to lend a hand, proving herself every bit as agile and powerful a martial artist as Jones.",0.0,87.0,"Jim Kelly","Gloria Hendry","Scatman Crothers","Eric Laneuville","Alan Weeks","Robert Clouse","Oscar Williams","",""
114030,"All About Our House",False,0,"ja",0.0,"2001-06-09","Two newlyweds decide to build their dream home, and hire an old friend named Yanagisawa to design it. Unfortunately, Yanagisawa isn’t licensed to build homes, so they call in the wife’s father, a retired carpenter, to help out. When Yanagisawa’s contemporary ideas clash with the old carpenter’s traditional Japanese methods, the project becomes a huge mess.",0.0,116.0,"Toshiaki Karasawa","Kunie Tanaka","Naoki Tanaka","Akiko Yagi","Tsuyoshi Ihara","Koki Mitani","","",""
119433,"Todd Barry: Super Crazy",False,0,"en",0.0,"2012-07-24","Super Crazy is the first feature length special from New York City's Todd Barry.",0.0,60.0,"Todd Barry","","","","","Michael Dimich","","",""
14117,"Calamity Jane",False,0,"en",10.0,"1953-11-04","Doris Day and Howard Keel fuss, feud and fall in love as Calamity Jane and Wild Bill Hickok. At first curvaceous Calamity is too durned busy fighting Indians and cracking a bullwhip to pay mind to such girlie what-alls as dresses and perfume. She soon changes her mind when Katie Brown arrives in town.",0.0,101.0,"Doris Day","Howard Keel","Allyn Ann McLerie","Philip Carey","Dick Wesson","David Butler","James O'Hanlon","",""
82868,"I Don't Buy Kisses Anymore",False,0,"en",0.0,"1992-04-24","Bernie Fishbine is overweight. He stops at the neighborhood store to buy some chocolate kisses every day. This is where he meets Theresa Garabaldi. Then they take the same bus route every evening. Theresa invites Bernie to see her play piano at her father's restaurant. It is here that she gets him to join a gym. Theresa is in college and gets the idea to write about Bernie's weight problem for her thesis. She does this without telling Bernie. Meanwhile, Bernie is falling in love with Theresa, and vice versa.",0.0,110.0,"Jason Alexander","Nia Peeples","Lainie Kazan","Eileen Brennan","","Robert Marcarelli","","",""
