"id","titulo","adulto","orcamento","idioma_original","popularidade","data_de_estreia","resumo","receita","duracao","ator_1","ator_2","ator_3","ator_4","ator_5","dirigido_por","escrito_por_1","escrito_por_2","historia_original"
29601,"Buck Privates",False,0,"en",2.0,"1941-01-31","Petty con artists, Bud &amp; Lou mistakenly join the Army evading the cops. The cop chasing them winds up as their drill instructor. A rich young man and his former working class chauffeur are not only in the same unit, they're vying for a pretty girl who seems attracted to both.",0.0,84.0,"Bud Abbott","Lou Costello","Lee Bowman","Alan Curtis","Jane Frazee","Arthur Lubin","Arthur T. Horman","",""
10711,"French Connection II",False,0,"en",33.0,"1975-05-18","""Popeye"" Doyle travels to Marsailles to find Alain Charnier, the drug smuggler that eluded him in New York.",12484444.0,119.0,"Gene Hackman","Fernando Rey","Bernard Fresson","Philippe Léotard","Ed Lauter","John Frankenheimer","Alexander Jacobs","Robert Dillon",""
209189,"Life of Crime",False,12000000,"en",32.0,"2013-09-14","Two common criminals get more than they bargained for after kidnapping the wife of a corrupt real-estate developer who shows no interest in paying the $1 million dollar ransom for her safe return.",265452.0,94.0,"John Hawkes","Yasiin Bey","Jennifer Aniston","Tim Robbins","Isla Fisher","Daniel Schechter","Daniel Schechter","",""
53310,"Sci-fighters",False,0,"en",0.0,"1996-12-30","A renegade police officer tracks a rapist spreading a deadly virus around 2009 Boston.",0.0,94.0,"Roddy Piper","Jayne Heitmeyer","Billy Drago","Tyrone Benskin","Richard Raybourne","Peter Svatek","","",""
19962,"Mike Bassett: England Manager",False,0,"en",3.0,"2001-09-28","Mike Bassett: England Manager is an hilarious British Comedy that stars Ricky Thomlinson. Featuring Cameos from Barry Venison, Gabby Yorath, Atomic Kitten and Pele.When the England manager has a heart attack, footballs' top brass turn to Mike Bassett (basically no one else wanted the job). England lose Mike's first two games in charge. His team struggles to a goal-less draw in the final qualifying match but, thanks to a fluke result elsewhere, England qualify for the finals in Brazil.In South America things go from bad to worse. Pressure is mounting for Mike. An embarrassing drunken performance caught by a new photographer seals his fate as the most unpopular Englishman ever.However, Mike makes an impassioned plea for the country to get behind him - fans, press, players.... even his wife. Can Mike turn the tide and bring football home ? ..",0.0,89.0,"Ricky Tomlinson","Amanda Redman","Philip Jackson","Bradley Walsh","Martin Bashir","Steve Barron","","",""
11638,"Guess Who",False,35000000,"en",12.0,"2005-03-25","The fiancé of an African-American woman who's met with skepticism and suspicion from her father when she takes him home for the all-important introduction. As the wedding approaches, Dad must come to terms with his future son-in-law.",68915888.0,105.0,"Bernie Mac","Ashton Kutcher","Zoe Saldana","Judith Scott","Hal Williams","Kevin Rodney Sullivan","Peter Tolan","David Ronn",""
42601,"Zatôichi Meets Yojimbo",False,0,"ja",2.0,"1970-01-15","With a price on his head, Ichi seeks tranquillity in a favorite village. Since his last visit, it has fallen prey to Boss Masagoro, the son of a merchant rumored to have stolen gold from the shogunate. The boss has hired Yojimbo as his hard-drinking enforcer, but Yojimbo is both a spy for the shogunate, trying to find the gold, and in love with the merchant's unwilling mistress, Umeno. Ichi hires on as the merchant's masseur and buys Umeno's freedom with his employer's own money. This embarrasses Yojimbo who withdraws from a pact with Ichi to stir up trouble between father and son and their gangs. As the two sides fight, Ichi finds the gold and sets up a final set of confrontations.",0.0,115.0,"Shintarô Katsu","Toshirō Mifune","Ayako Wakao","Osamu Takizawa","Masakane Yonekura","Kihachi Okamoto","","",""
273477,"Scouts Guide to the Zombie Apocalypse",False,15000000,"en",37.0,"2015-10-23","Three scouts and lifelong friends join forces with one badass cocktail waitress to become the world’s most unlikely team of heroes.  When their peaceful town is ravaged by a zombie invasion, they’ll fight for the badge of a lifetime and put their scouting skills to the test to save mankind from the undead.",14860766.0,93.0,"Tye Sheridan","Logan Miller","Joey Morgan","Sarah Dumont","David Koechner","Christopher B. Landon","Christopher B. Landon","Emi Mochizuki",""
367735,"John Mulaney: The Comeback Kid",False,0,"en",2.0,"2015-11-13","Armed with boyish charm and a sharp wit, the former ""SNL"" writer offers sly takes on marriage, his beef with babies and the time he met Bill Clinton.",0.0,62.0,"John Mulaney","","","","","Rhys Thomas","","",""
76464,"Something to Sing About",False,0,"en",0.0,"1937-09-30","James Cagney has a rare chance to show his song-and-dance-man roots in this low-budget tale of a New York bandleader struggling with a Hollywood studio boss.",0.0,93.0,"James Cagney","Evelyn Daw","William Frawley","Mona Barrie","Gene Lockhart","Victor Schertzinger","","",""
429779,"Jena Friedman: American Cunt",False,0,"en",0.0,"2016-10-20","Shot at The Slipper Room NYC, Jena Friedman's first standup special delivers a probing examination of feminism and the U.S. body politic.",0.0,57.0,"Jena Friedman","","","","","Shannon Hartman","","",""
140814,"Elliot Loves",False,0,"en",0.0,"2012-05-04","Two stages of a Dominican-American's life; first as a boy trying to bond with his young mother, then a 21-year-old looking for love in New York City.",0.0,92.0,"Elena Goode","Robin de Jesus","Erin Fogel","Jermaine Montell","Elain Del Valle","Terracino","","",""
319341,"Daddy or Mommy",False,0,"fr",15.0,"2015-02-04","Florence and Vincent Leroy are a model couple. They have great jobs, a perfect marriage and delightful children. And now they want their divorce to be an equal success. But when they are both simultaneously promoted to their dream jobs, their relationship becomes a nightmare. From that moment on, the gloves are off, the two exes declare war and will do everything in their power to NOT have custody of their children.",0.0,85.0,"Marina Foïs","Laurent Lafitte","Alexandre Desrousseaux","Anna Lemarchand","Achille Potier","Martin Bourboulon","Matthieu Delaporte","Alexandre de La Patellière",""
57627,"A Little Thing Called Love",False,0,"th",3.0,"2010-08-12","The ordinary 14 years old girl name Nam. she's unattractive or simple call... the ugly! But she had secretly in love with older guy in grade 10 name Chon, a most popular student in high-school. He's hot, perfect and generous. That's make girls in school going crazy about him, including Nam too. But she doesn't give up easily. She tried do everything to made her pretty good and outstanding in school. Because she hopes him turned around at her just once more time.",0.0,118.0,"Mario Maurer","Pimchanok Leuwisetpaiboon","Sudarat Butrprom","Peerawat Herapath","Pijitra Siriwerapan","Puttipong Pormsaka Na-Sakonnakorn","","",""
12621,"Hamlet 2",False,0,"en",10.0,"2008-01-21","From the same people that brought you ""Little Miss Sunshine,"" Hamlet 2 is the story of Dana Marschz, a high school drama teacher facing the cancellation of his program. A spoof on the typical story of bringing inner city and privileged youth together to succeed, this offbeat comedy contains a hilarious musical finale.",0.0,92.0,"Steve Coogan","Catherine Keener","Joseph Julian Soria","Skylar Astin","Phoebe Strole","Andrew Fleming","Pam Brady","Andrew Fleming",""
193450,"Second Fiddle to a Steel Guitar",False,0,"en",0.0,"1966-12-29","In this musical gem, big-hearted Jubal Bristol (Arnold Stang) takes it upon himself to mount a country and western benefit concert after the opera company that his wife (Pamela Hayes) booked suddenly backs out. Along with country icons Minnie Pearl, Dottie West, Connie Smith and Faron Young, the film features great tunes such as ""Born to Lose,"" ""Abilene"" and ""Young Love."" Huntz Hall and Leo Gorcey (of Bowery Boys fame) portray stagehands.",0.0,107.0,"Pamela Hayes","Leo Gorcey","Huntz Hall","Carl Butler","Pearl Butler","Victor Duncan","","",""
4938,"The Last Frontier",False,0,"en",1.0,"1955-12-07","Three trappers become scouts for a cavalry captain (Guy Madison) who loses his fort to a hated colonel (Robert Preston).",0.0,98.0,"Victor Mature","Guy Madison","Robert Preston","Anne Bancroft","James Whitmore","Anthony Mann","","",""
92802,"Beer",False,0,"en",0.0,"1985-08-30","An advertising firm, desperate to keep an account from a financially-ailing brewery, concocts a macho ad campaign centering on three losers who inadvertently prevent a robbery at a bar.",0.0,82.0,"Loretta Swit","Rip Torn","Kenneth Mars","David Alan Grier","William Russ","Patrick Kelly","","",""
270007,"Take Down",False,0,"en",9.0,"2016-05-05","Sons and daughters of international billionaires are sent to an boot camp where they are taught basic survival skills in hopes it will teach them responsibility. When they are taken hostage and taken for ransom by kidnappers, they will need to utilize every skill they learned to survive.",0.0,107.0,"Jeremy Sumpter","Phoebe Tonkin","Sebastian Koch","Ed Westwick","Dominic Sherwood","Jim Gillespie","Alexander Ignon","",""
36628,"Lo",False,0,"en",2.0,"2009-07-01","Love presents many challenges to couples...but none so daunting as the one Justin faces with his girlfriend April...",0.0,82.0,"Jeremiah Birkett","Sarah Lassez","Ward Roberts","Devin Barry","Liz Loza","Travis Betz","","",""
72654,"Parents",False,0,"en",0.0,"2007-01-19","The dentist Oscar has been married for five years and lives with his wife and adopted children. On the surface everything seems to be fine but Oscar is not a happy man. His wants a baby of his own flesh and blood but it's not working out. When he finds out that his wife has been deceiving him all these years he decides it's time for a change. Einar is a stockbroker who is very successful at work but not in his personal life. For the last couple of months Einar has been living at a hotel waiting for his wife to realize the terrible mistake she made by throwing him out. Katrin Rose returns from Sweden where she has lived for eight years. In Iceland Katrin has an eleven-year-old son, brought up by his grandmother and now Katrin wants him back. Katrin gets a job as a dentist's assistant intending to make a fresh start but her troubled past catches up with her.",0.0,90.0,"","","","","","Ragnar Bragason","","",""
139808,"A Gun in Each Hand",False,0,"es",3.0,"2012-12-05","A comedy centered on eight men in their 40s, all with identity crises.",0.0,100.0,"Ricardo Darín","Luis Tosar","Javier Cámara","Eduardo Noriega","Leonor Watling","Cesc Gay","","",""
356300,"How to Plan an Orgy in a Small Town",False,0,"en",3.0,"2015-09-19","How to Plan an Orgy in a Small Town is about a group of friends who live in the picturesque town of Beaver’s Ridge—the epitome of wholesomeness and strong family values. Their orderly life is interrupted by the homecoming of Cassie Cranston (Jewel Staite), whom they slut-shamed into leaving town when she was a teenager. Now a big-city sex writer, Cassie returns home to face an unwelcome reception by her former friends, and finds an opportunity to seek revenge by writing a book about them when they ask her if she’ll help them plan an orgy.",0.0,101.0,"Jewel Staite","Lauren Holly","Katharine Isabelle","Lauren Lee Smith","Natalie Brown","Jeremy Lalonde","","",""
35371,"Thrashin'",False,0,"en",14.0,"1986-08-29","Corey and his band of skater buddies sometimes make mischief, but they're more interested in girls and having fun on their boards than in getting into any real trouble. Notorious enemy crew the Daggers, led by Tommy Hook, get their kicks terrorizing the locals at Venice Beach. When Corey starts dating Tommy's kid sister Chrissy, the Daggers are furious. The boys then take their beef to the ""L.A. Massacre,"" a deadly skate race down a canyon road.",0.0,93.0,"Josh Brolin","Robert Rusler","Pamela Gidley","Brooke McCarter","Josh Richman","David Winters","","",""
91052,"18 Years Old and Rising",False,0,"fr",2.0,"2011-07-20","Primo is an ordinary middle-class youngster studying for his baccalaureate, who gets side-tracked when he falls in love with a rich girl. They soon learn they have to deal with her condescending friends who look down upon this upstart.",0.0,92.0,"Pierre Niney","Audrey Bastien","Lou de Laâge","Ali Marhyar","Victor Bessière","Frédéric Louf","","",""
56531,"The Life and Death of a Porno Gang",False,0,"sr",3.0,"2009-09-16","The film deals with an aspiring filmmaker, Marko, who is unable to pursue a career in horror films. He ventures into the porn industry, but his unorthodox style fails to impress producers. Frustrated, he assembles a crew of junkies, homosexuals and transvestites and starts a traveling live porn show. It draws attention of the suspicious police, but also of the locals, unhappy with their provocative material. Soon a shady producer approaches them and offers real money in exchange for snuff films they are to make for his clientele.",0.0,107.0,"Mihajlo Jovanović","Ana Aćimović","Predrag Damjanović","Radivoj Knežević","Srboljub Milin","Mladen Đorđević","Mladen Đorđević","",""
